,gene_id,X1.9.2_S4_L001_R1_001_Count.count,X1.9.2_S4_L002_R1_001_Count.count,X1.9.2_S4_L003_R1_001_Count.count,X1.9.2.G_S16_L001_R1_001_Count.count,X1.9.2.G_S16_L002_R1_001_Count.count,X1.9.2.G_S16_L003_R1_001_Count.count,X2.6.2_S6_L001_R1_001_Count.count,X2.6.2_S6_L002_R1_001_Count.count,X2.6.2_S6_L003_R1_001_Count.count,X3.19.1_S1_L001_R1_001_Count.count,X3.19.1_S1_L002_R1_001_Count.count,X3.19.1_S1_L003_R1_001_Count.count,X3.19.1.G_S8_L001_R1_001_Count.count,X3.19.1.G_S8_L002_R1_001_Count.count,X3.19.1.G_S8_L003_R1_001_Count.count,X3.51.1_S12_L001_R1_001_Count.count,X3.51.1_S12_L002_R1_001_Count.count,X3.51.1_S12_L003_R1_001_Count.count,X3.51.1.G_S10_L001_R1_001_Count.count,X3.51.1.G_S10_L002_R1_001_Count.count,X3.51.1.G_S10_L003_R1_001_Count.count,X4.11.5_S14_L001_R1_001_Count.count,X4.11.5_S14_L002_R1_001_Count.count,X4.11.5_S14_L003_R1_001_Count.count,X4.44.4_S2_L001_R1_001_Count.count,X4.44.4_S2_L002_R1_001_Count.count,X4.44.4_S2_L003_R1_001_Count.count,X4.44.4.G_S17_L001_R1_001_Count.count,X4.44.4.G_S17_L002_R1_001_Count.count,X4.44.4.G_S17_L003_R1_001_Count.count,DPR.1.G_S5_L001_R1_001_Count.count,DPR.1.G_S5_L002_R1_001_Count.count,DPR.1.G_S5_L003_R1_001_Count.count,DPR.2.G_S7_L001_R1_001_Count.count,DPR.2.G_S7_L002_R1_001_Count.count,DPR.2.G_S7_L003_R1_001_Count.count,SB.C1_S9_L001_R1_001_Count.count,SB.C1_S9_L002_R1_001_Count.count,SB.C1_S9_L003_R1_001_Count.count,SB.C2_S11_L001_R1_001_Count.count,SB.C2_S11_L002_R1_001_Count.count,SB.C2_S11_L003_R1_001_Count.count,SB.C3_S13_L001_R1_001_Count.count,SB.C3_S13_L002_R1_001_Count.count,SB.C3_S13_L003_R1_001_Count.count,SB.CK.1.G_S15_L001_R1_001_Count.count,SB.CK.1.G_S15_L002_R1_001_Count.count,SB.CK.1.G_S15_L003_R1_001_Count.count,SB.CK.2.G_S18_L001_R1_001_Count.count,SB.CK.2.G_S18_L002_R1_001_Count.count,SB.CK.2.G_S18_L003_R1_001_Count.count,SB.CK.3.G_S3_L001_R1_001_Count.count,SB.CK.3.G_S3_L002_R1_001_Count.count,SB.CK.3.G_S3_L003_R1_001_Count.count
6585,GSVIVT01011321001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6586,GSVIVT01011323001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,3,4,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
6587,GSVIVT01011324001,26,18,12,2,5,6,25,22,26,23,18,14,9,17,21,26,18,29,12,28,11,7,5,8,27,24,25,19,16,21,28,33,21,17,24,16,16,17,26,13,9,13,23,19,28,19,19,25,23,8,14,19,16,21
6588,GSVIVT01011325001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,GSVIVT01011326001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,GSVIVT01011327001,1,1,0,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6591,GSVIVT01011328001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6592,GSVIVT01011330001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,GSVIVT01011331001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,GSVIVT01011333001,3,4,3,0,1,0,0,2,2,1,2,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6595,GSVIVT01011334001,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
6596,GSVIVT01011336001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,GSVIVT01011337001,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0
6598,GSVIVT01011339001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6599,GSVIVT01011343001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
6600,GSVIVT01011346001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
6601,GSVIVT01011347001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,GSVIVT01011348001,1,2,2,1,0,1,0,0,2,5,2,3,2,0,0,1,1,0,0,0,4,4,3,1,0,0,0,2,3,0,10,13,6,13,7,7,0,0,0,1,0,0,4,3,0,8,8,10,6,0,2,2,5,2
6603,GSVIVT01011349001,1,1,4,1,1,1,1,1,3,0,0,1,0,1,0,5,7,0,0,1,1,1,0,1,3,0,1,0,3,2,0,0,1,3,1,0,1,1,1,3,3,1,0,1,1,0,0,2,1,2,1,1,1,0
6604,GSVIVT01011350001,195,204,204,107,124,127,167,173,135,145,159,206,117,122,91,163,131,171,96,82,101,98,104,99,91,120,110,86,120,115,94,99,108,156,144,150,40,61,57,140,123,96,116,94,123,110,138,127,109,130,103,97,102,96
6605,GSVIVT01011351001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,GSVIVT01011352001,0,0,0,0,3,0,0,0,2,0,1,1,1,1,2,1,2,7,1,0,2,1,1,1,2,0,0,2,4,0,1,2,0,1,0,1,3,2,2,0,0,0,0,0,0,3,2,0,0,0,0,2,4,0
6607,GSVIVT01011353001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
6608,GSVIVT01011354001,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
6609,GSVIVT01011355001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610,GSVIVT01011356001,9,15,14,2,2,1,15,14,13,16,11,17,19,28,14,10,11,10,19,24,14,13,16,14,13,8,7,22,33,27,16,17,13,19,27,19,0,0,0,0,0,0,0,0,0,24,19,21,7,6,15,21,13,11
6611,GSVIVT01011357001,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6612,GSVIVT01011359001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
6613,GSVIVT01011360001,0,1,1,0,0,0,4,0,4,0,3,0,2,0,1,2,2,3,1,0,1,0,0,0,0,0,0,2,2,2,0,0,2,1,1,0,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,1,4,1
6614,GSVIVT01011361001,3,6,3,3,4,2,2,5,4,6,7,3,3,3,2,1,5,3,0,3,3,6,10,6,3,3,8,9,7,4,5,5,5,2,6,8,8,6,3,5,3,4,2,4,3,4,2,4,5,9,1,7,4,5
6615,GSVIVT01011363001,0,2,0,1,4,2,3,0,2,0,0,0,1,0,0,1,2,1,1,3,3,2,2,4,2,1,1,1,1,0,3,1,0,2,1,2,2,2,5,9,8,9,2,3,1,5,1,4,2,1,2,2,2,0
6616,GSVIVT01011364001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
6617,GSVIVT01011365001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,GSVIVT01011366001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6619,GSVIVT01011367001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,GSVIVT01011368001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,GSVIVT01011369001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
6622,GSVIVT01011370001,0,0,1,0,4,0,1,0,2,0,2,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6623,GSVIVT01011372001,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,5,1,0,1,0,0,0,0,0,0,0
6624,GSVIVT01011373001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6625,GSVIVT01011374001,1,3,1,0,0,0,0,2,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
6626,GSVIVT01011375001,17,7,9,2,5,3,16,19,19,11,17,18,16,16,14,15,18,21,14,12,13,10,3,17,19,11,11,20,18,19,25,23,16,34,24,22,20,15,13,5,7,5,7,5,2,22,44,34,20,17,18,25,33,25
6627,GSVIVT01011376001,0,0,1,0,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,2,0,0,1,2,1,0,0,2,0,0,0,0,1,2,3,0,0,0,1,0,0,0,1,4,3,0,1,0,0,0,1,3,4
6628,GSVIVT01011377001,0,5,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,GSVIVT01011378001,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
6630,GSVIVT01011379001,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,GSVIVT01011380001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,GSVIVT01011381001,3,4,0,6,0,1,1,0,2,4,0,1,2,1,0,2,2,0,3,1,2,5,1,1,1,1,0,2,1,2,0,5,4,0,0,2,0,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,2,0
6633,GSVIVT01011382001,3,5,0,0,0,0,0,3,1,2,2,0,3,0,2,1,3,2,3,0,0,0,2,0,1,0,1,2,1,0,0,1,1,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6634,GSVIVT01011384001,1,1,4,0,0,0,3,3,3,2,2,1,5,4,5,4,4,3,0,1,0,0,0,1,1,2,1,1,3,1,0,2,0,2,1,0,3,1,2,3,0,1,2,1,1,0,2,0,0,2,0,1,1,1
6635,GSVIVT01011385001,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6636,GSVIVT01011386001,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
6637,GSVIVT01011387001,0,1,2,1,1,2,2,5,3,4,1,3,3,1,5,1,0,1,2,0,1,4,0,1,0,1,0,1,4,3,3,2,3,0,2,2,1,0,3,2,3,2,1,0,1,0,0,0,0,0,0,0,2,0
6638,GSVIVT01011388001,5,3,1,2,2,5,2,0,1,6,2,8,0,3,0,4,2,0,2,2,0,2,8,1,4,2,1,1,10,0,2,2,2,3,4,1,6,0,7,5,6,11,6,3,1,7,2,5,3,6,2,1,4,2
6639,GSVIVT01011390001,0,0,1,1,0,0,3,1,0,0,0,2,0,1,1,1,0,2,1,0,2,0,0,1,6,5,2,0,1,2,0,0,0,0,3,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
6640,GSVIVT01011392001,0,0,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641,GSVIVT01011393001,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,GSVIVT01011394001,1,0,0,0,0,0,0,3,0,2,0,4,1,4,0,0,2,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,1,4,2,4,3,1,0,4,2,6,2,1,1,7,0,6,1,0,0,2,1,1
6643,GSVIVT01011395001,0,3,2,0,4,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
6644,GSVIVT01011396001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
6645,GSVIVT01011397001,1,0,2,0,0,0,0,2,0,0,0,3,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6646,GSVIVT01011399001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6647,GSVIVT01011400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,GSVIVT01011401001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,GSVIVT01011402001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,GSVIVT01011403001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,GSVIVT01011404001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,GSVIVT01011405001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6653,GSVIVT01011406001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,GSVIVT01011407001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,1,2,0,3,1,0,1,1,1,2,0,1,0,0,0,0,0,1,1,6,2,0,2,0,0,1,2
6655,GSVIVT01011408001,2,4,4,0,0,0,2,2,3,0,1,2,0,1,1,4,5,4,1,0,1,0,0,1,0,1,0,1,1,4,0,4,2,3,0,2,2,0,3,1,0,0,2,0,1,0,3,0,0,1,2,0,1,1
6656,GSVIVT01011409001,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0
6657,GSVIVT01011412001,0,2,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,GSVIVT01011413001,0,2,0,1,1,1,2,0,2,3,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,4,4,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,2,2,1,2
6659,GSVIVT01011414001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,GSVIVT01011415001,2,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6661,GSVIVT01011416001,8,6,3,1,4,0,1,4,2,2,3,2,6,5,7,4,7,4,14,17,10,2,1,4,1,5,1,12,17,21,11,9,8,9,6,7,2,3,0,2,1,1,6,8,4,4,2,6,9,7,9,12,10,10
6662,GSVIVT01011417001,0,1,1,0,0,0,0,0,2,0,1,2,0,0,2,2,2,0,2,2,0,1,0,1,0,0,0,3,0,0,1,1,0,1,0,3,0,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,2,0
6663,GSVIVT01011418001,1,2,2,0,0,1,3,0,2,1,1,1,1,1,2,0,1,2,0,0,2,0,0,2,3,3,2,2,0,2,1,0,1,0,0,0,0,1,0,1,2,0,1,0,2,0,0,1,1,0,1,2,2,2
6664,GSVIVT01011419001,1,1,1,0,0,0,1,2,4,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,3,2,0,2,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6665,GSVIVT01011420001,0,0,0,3,2,1,1,0,0,3,1,2,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,3,2
6666,GSVIVT01011422001,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667,GSVIVT01011423001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6668,GSVIVT01011424001,0,0,0,2,0,1,0,2,0,1,0,1,3,0,3,0,1,0,0,3,2,1,0,2,1,0,0,2,1,3,4,0,4,4,5,5,0,0,0,0,0,0,2,5,2,5,0,4,5,1,1,2,0,4
6669,GSVIVT01011425001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,GSVIVT01011426001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671,GSVIVT01011427001,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0
6672,GSVIVT01011428001,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0
6673,GSVIVT01011429001,4,5,1,1,0,0,0,3,3,2,0,3,1,5,3,5,1,1,1,3,0,5,2,0,1,2,0,1,2,1,4,1,4,4,7,8,1,2,1,2,6,3,0,2,0,8,5,10,1,1,2,0,0,5
6674,GSVIVT01011430001,1,0,0,0,0,0,1,1,2,0,4,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6675,GSVIVT01011431001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6676,GSVIVT01011432001,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,GSVIVT01011433001,5,13,2,8,11,11,22,13,13,4,5,13,9,9,8,8,6,7,6,5,2,17,44,27,4,2,3,25,13,27,4,3,3,1,1,3,3,2,4,12,11,17,30,27,27,1,1,0,2,1,3,3,0,0
6678,GSVIVT01011434001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6679,GSVIVT01011435001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
6680,GSVIVT01011436001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6681,GSVIVT01011437001,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6682,GSVIVT01011438001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6683,GSVIVT01011439001,4,0,1,1,1,3,1,0,1,1,2,1,2,2,2,3,3,1,0,0,0,1,1,0,1,0,2,3,2,1,1,1,3,1,1,0,1,0,0,0,0,1,2,0,0,2,0,2,0,0,1,4,2,3
6684,GSVIVT01011442001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6685,GSVIVT01011443001,1,2,2,4,3,1,1,2,2,2,4,2,2,2,3,5,9,3,1,0,0,2,1,0,0,1,0,0,3,1,8,13,10,1,2,3,1,2,0,9,1,3,2,4,3,2,5,0,1,0,2,5,8,5
6686,GSVIVT01011444001,3,0,2,4,0,2,0,1,2,0,2,0,3,2,2,0,3,1,0,0,0,2,3,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,1,4,1,0,0,1,0,1,0,0,1,1,0,0,0
6687,GSVIVT01011445001,0,0,0,6,6,4,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,8,4,9,0,0,0,1,0,0,9,10,7,0,0,0,0,1,0,0,2,0,3,3,5,0,0,0,0,0,0,0,0,0
6688,GSVIVT01011447001,0,1,2,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,2,0,1,3,2,4,0,0,0,2,1,2,1,0,1,0,0,0,1,2,3,2,0,0,2,3,2,0,0,1,0,0,0,1,1,1
