"gene_id"	"AUX_11c_S1_L002_R1_001_Count.count"	"AUX_23b_S4_L002_R1_001_Count.count"	"AUX_28a_S7_L002_R1_001_Count.count"	"AUX_C_19c_S9_L002_R1_001_Count.count"	"AUX_C_21cc_S11_L002_R1_001_Count.count"	"AUX_C_26b_S13_L002_R1_001_Count.count"	"CK_14bb_S15_L002_R1_001_Count.count"	"CK_17a_S17_L002_R1_001_Count.count"	"CK_25c_S2_L002_R1_001_Count.count"	"GA3_13ab_S5_L002_R1_001_Count.count"	"GA3_15ab_S8_L002_R1_001_Count.count"	"GA3_24b_S10_L002_R1_001_Count.count"	"GA3_CK_C_12c_S12_L002_R1_001_Count.count"	"GA3_CK_C_16ab_S14_L002_R1_001_Count.count"	"GA3_CK_C_20b_S16_L002_R1_001_Count.count"	"W_C_18cc_S18_L002_R1_001_Count.count"	"W_C_22a_S3_L002_R1_001_Count.count"	"W_C_27b.pooled_S6_L002_R1_001_Count.count"
"PAC:17837024"	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0
"PAC:17837025"	0	2	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0
"PAC:17837026"	7	10	10	14	5	4	3	10	9	5	8	4	7	8	11	5	4	1
"PAC:17837027"	9	8	8	4	2	2	3	3	2	3	11	1	4	1	2	1	5	0
"PAC:17837028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17837029"	1	2	1	0	2	0	1	1	0	0	0	1	1	1	1	0	1	1
"PAC:17837030"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837032"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837033"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837034"	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0
"PAC:17837035"	0	0	1	0	0	0	2	0	0	0	0	0	1	1	1	1	0	0
"PAC:17837036"	1	1	3	0	2	1	1	1	2	1	0	2	0	0	0	0	1	0
"PAC:17837037"	1	1	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0
"PAC:17837038"	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837039"	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0
"PAC:17837040"	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17837041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17837042"	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17837043"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17837044"	1	0	1	1	0	1	2	1	1	1	2	0	0	1	0	0	0	1
"PAC:17837045"	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
"PAC:17837046"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
"PAC:17837047"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837048"	0	1	2	1	0	0	0	1	3	2	0	0	0	1	0	0	0	2
"PAC:17837049"	0	0	2	1	1	0	1	0	0	1	0	0	2	0	1	1	0	0
"PAC:17837050"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837051"	1	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0
"PAC:17837052"	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
"PAC:17837053"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17837054"	1	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	3	1
"PAC:17837055"	0	4	4	4	5	3	2	3	0	2	3	3	3	2	3	1	3	1
"PAC:17837056"	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"PAC:17837057"	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17837058"	2	1	1	0	2	0	0	1	0	1	2	0	2	0	0	0	0	0
"PAC:17837059"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837061"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
"PAC:17837062"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
"PAC:17837063"	96	115	248	92	147	82	110	124	135	132	196	68	76	148	117	89	97	87
"PAC:17837064"	4	1	3	5	11	3	4	1	4	2	6	4	2	4	4	8	5	2
"PAC:17837065"	3	7	5	4	4	7	8	7	1	5	3	7	4	5	6	3	3	2
"PAC:17837066"	0	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
"PAC:17837067"	1	9	10	1	4	0	4	5	4	5	2	2	0	6	4	4	1	0
"PAC:17837068"	2	0	1	0	2	0	1	1	0	0	1	2	1	0	1	1	4	2
"PAC:17837069"	1	1	1	0	5	0	0	0	3	0	1	0	0	1	0	0	2	0
"PAC:17837070"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837071"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837072"	0	4	3	2	0	5	2	6	2	5	2	2	4	5	4	1	0	1
"PAC:17837073"	0	0	2	0	1	1	0	1	0	3	0	1	1	0	3	0	1	1
"PAC:17837074"	0	0	3	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0
"PAC:17837075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837077"	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
"PAC:17837078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837079"	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0
"PAC:17837080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17837082"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17837083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837088"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837089"	2	2	3	2	4	0	2	4	3	2	1	2	2	3	2	0	0	2
"PAC:17837090"	1	0	2	0	1	0	0	2	2	0	1	1	2	1	1	0	4	0
"PAC:17837091"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837092"	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0
"PAC:17837093"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837094"	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
"PAC:17837095"	0	0	2	2	2	2	2	4	3	1	4	2	1	5	1	2	2	1
"PAC:17837096"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837097"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837098"	0	3	3	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2
"PAC:17837099"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"PAC:17837100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837101"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837102"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837103"	3	3	4	0	2	0	0	3	1	0	2	0	1	0	0	0	0	0
"PAC:17837104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837106"	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"PAC:17837107"	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
"PAC:17837108"	1	2	3	5	2	6	1	1	2	3	8	1	5	2	5	6	4	3
"PAC:17837109"	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
"PAC:17837110"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17837111"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837112"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17837113"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837114"	4	3	3	6	4	4	5	3	4	6	0	0	3	0	2	4	1	0
"PAC:17837115"	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0
"PAC:17837116"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17837117"	2	0	1	2	3	0	2	2	5	5	1	0	2	2	5	0	2	1
"PAC:17837118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837121"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837124"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"PAC:17837125"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837126"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837129"	19	15	35	25	29	41	38	29	44	29	39	29	24	48	34	31	46	33
"PAC:17837130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837131"	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17837132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837133"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837134"	1	0	2	0	0	0	1	2	1	0	2	0	0	0	0	1	2	1
"PAC:17837135"	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837136"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0
"PAC:17837137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837138"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837139"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837140"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837141"	0	1	0	0	1	0	1	0	0	0	0	0	2	2	1	0	3	0
"PAC:17837142"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837144"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"PAC:17837145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837146"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"PAC:17837147"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
"PAC:17837148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837149"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837152"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837153"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837154"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837155"	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
"PAC:17837156"	21	28	28	13	22	12	27	31	26	18	11	17	22	28	12	16	25	20
"PAC:17837157"	717	800	1072	861	904	626	898	929	715	683	688	616	736	831	861	764	830	648
"PAC:17837158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837159"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837162"	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
"PAC:17837163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837169"	6	2	5	4	4	7	0	4	5	5	3	6	4	2	4	5	1	3
"PAC:17837170"	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0
"PAC:17837171"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17837172"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837173"	53	76	133	80	68	49	67	72	51	35	59	61	63	83	57	45	62	64
"PAC:17837174"	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	2	0	0
"PAC:17837175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17837176"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837177"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837178"	2	0	1	1	0	1	0	0	1	0	0	1	0	2	0	2	1	0
"PAC:17837179"	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0
"PAC:17837180"	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17837181"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17837182"	1	0	4	0	0	0	0	2	0	1	2	0	0	0	0	2	0	0
"PAC:17837183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837184"	1	0	0	2	0	1	0	1	0	2	0	0	1	1	0	1	1	0
"PAC:17837185"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17837186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837187"	0	1	4	5	1	2	0	1	1	1	8	5	0	1	3	0	1	3
"PAC:17837188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837192"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837193"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837195"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17837196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837198"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837199"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837201"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17837202"	271	393	465	244	344	227	197	288	250	258	348	180	207	192	181	262	248	171
"PAC:17837203"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837204"	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
"PAC:17837205"	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"PAC:17837206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837211"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837212"	95	117	143	160	107	105	122	114	89	88	131	65	54	117	97	71	102	88
"PAC:17837213"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837214"	1	0	1	1	0	0	2	1	2	0	0	0	0	0	0	1	2	0
"PAC:17837215"	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	2	1
"PAC:17837216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837217"	2	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1
"PAC:17837218"	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"PAC:17837219"	0	1	0	2	1	1	1	2	0	0	0	0	1	1	0	1	2	1
"PAC:17837220"	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837221"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17837222"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837223"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837224"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837225"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837226"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17837227"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837228"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837230"	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	2	0	1
"PAC:17837231"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837232"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837233"	1	1	2	1	0	0	0	0	0	0	0	1	2	0	1	1	1	0
"PAC:17837234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837235"	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
"PAC:17837236"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837237"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837238"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"PAC:17837239"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837243"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837245"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837246"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837247"	761	809	1159	1106	1016	856	957	978	964	851	1219	687	762	1041	854	774	942	911
"PAC:17837248"	1	2	1	4	3	4	4	2	6	0	2	0	1	1	4	0	1	0
"PAC:17837249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837250"	0	0	0	1	0	0	1	0	0	0	0	2	2	1	0	0	1	2
"PAC:17837251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837252"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837253"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837256"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837258"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837259"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837261"	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0
"PAC:17837262"	2	2	1	0	1	1	2	4	0	1	0	2	1	1	1	1	2	1
"PAC:17837263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837265"	1	0	0	0	2	4	1	0	0	1	0	0	0	0	0	0	0	0
"PAC:17837266"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837267"	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0
"PAC:17837268"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17837269"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
"PAC:17837270"	68	67	99	89	90	73	57	78	67	65	69	64	94	92	83	52	96	101
"PAC:17837271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837272"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
"PAC:17837273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837274"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17837277"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837278"	56	45	87	69	76	42	51	55	60	99	164	80	69	95	84	70	82	70
"PAC:17837279"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837281"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837283"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837284"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17837285"	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
"PAC:17837286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837287"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837288"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837289"	0	1	1	0	2	0	0	1	0	2	1	0	0	0	0	2	0	0
"PAC:17837290"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837291"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17837292"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837296"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17837297"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837299"	4	2	2	4	2	8	3	1	1	9	8	2	4	3	2	5	6	3
"PAC:17837300"	15	19	19	3	7	6	11	7	3	4	5	3	9	9	12	7	12	6
"PAC:17837301"	1	1	1	0	0	1	1	2	1	1	0	0	0	0	1	0	0	0
"PAC:17837302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837303"	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"PAC:17837304"	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1
"PAC:17837305"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17837307"	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17837308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837310"	33	43	78	60	20	23	24	48	53	25	28	22	29	25	27	21	38	34
"PAC:17837311"	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
"PAC:17837312"	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
"PAC:17837313"	0	0	0	0	1	2	0	1	0	0	0	1	0	0	1	0	0	1
"PAC:17837314"	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0
"PAC:17837315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17837316"	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
