Gene_Name	Direction_Differentially_Regulated
PAC:17830735	0
PAC:17830736	0
PAC:17830737	0
PAC:17830740	0
PAC:17830741	0
PAC:17830742	0
PAC:17830743	0
PAC:17830744	0
PAC:17830746	0
PAC:17830747	0
PAC:17830748	0
PAC:17830749	0
PAC:17830750	0
PAC:17830752	0
PAC:17830753	0
PAC:17830754	0
PAC:17830758	0
PAC:17830759	0
PAC:17830761	0
PAC:17830762	0
PAC:17830765	0
PAC:17830766	0
PAC:17830768	0
PAC:17830769	0
PAC:17830770	0
PAC:17830771	0
PAC:17830773	0
PAC:17830776	0
PAC:17830779	0
PAC:17830780	0
PAC:17830782	0
PAC:17830783	0
PAC:17830784	0
PAC:17830785	0
PAC:17830786	0
PAC:17830787	0
PAC:17830788	0
PAC:17830789	0
PAC:17830790	0
PAC:17830791	0
PAC:17830792	0
PAC:17830793	0
PAC:17830794	0
PAC:17830796	0
PAC:17830797	0
PAC:17830798	0
PAC:17830799	0
PAC:17830800	0
PAC:17830801	0
PAC:17830806	0
PAC:17830811	0
PAC:17830813	0
PAC:17830814	0
PAC:17830815	0
PAC:17830816	0
PAC:17830817	0
PAC:17830818	0
PAC:17830819	0
PAC:17830820	0
PAC:17830821	0
PAC:17830822	0
PAC:17830823	0
PAC:17830824	0
PAC:17830825	0
PAC:17830826	0
PAC:17830827	0
PAC:17830828	0
PAC:17830829	0
PAC:17830830	0
PAC:17830831	0
PAC:17830832	0
PAC:17830833	0
PAC:17830834	0
PAC:17830835	0
PAC:17830836	0
PAC:17830837	0
PAC:17830838	0
PAC:17830839	0
PAC:17830841	0
PAC:17830842	0
PAC:17830843	0
PAC:17830844	0
PAC:17830845	0
PAC:17830846	0
PAC:17830849	-1
PAC:17830851	0
PAC:17830852	0
PAC:17830853	0
PAC:17830854	0
PAC:17830855	0
PAC:17830856	0
PAC:17830857	0
PAC:17830858	-1
PAC:17830859	0
PAC:17830860	0
PAC:17830861	0
PAC:17830862	0
PAC:17830863	0
PAC:17830866	0
PAC:17830867	0
PAC:17830868	0
PAC:17830869	0
PAC:17830872	0
PAC:17830873	0
PAC:17830874	0
PAC:17830876	0
PAC:17830877	0
PAC:17830879	0
PAC:17830880	0
PAC:17830881	0
PAC:17830882	0
PAC:17830883	0
PAC:17830884	0
PAC:17830885	0
PAC:17830886	0
PAC:17830887	0
PAC:17830888	0
PAC:17830889	0
PAC:17830890	0
PAC:17830891	0
PAC:17830892	0
PAC:17830895	0
PAC:17830897	0
PAC:17830898	0
PAC:17830899	0
PAC:17830901	0
PAC:17830902	0
PAC:17830903	0
PAC:17830904	0
PAC:17830906	0
PAC:17830907	0
PAC:17830910	0
PAC:17830911	0
PAC:17830913	0
PAC:17830916	0
PAC:17830917	0
PAC:17830918	0
PAC:17830919	0
PAC:17830920	0
PAC:17830921	0
PAC:17830922	0
PAC:17830923	0
PAC:17830924	0
PAC:17830925	0
PAC:17830926	0
PAC:17830927	0
PAC:17830928	0
PAC:17830929	0
PAC:17830930	0
PAC:17830931	0
PAC:17830933	0
PAC:17830939	0
PAC:17830940	0
PAC:17830941	0
PAC:17830942	0
PAC:17830944	-1
PAC:17830946	0
PAC:17830947	0
PAC:17830948	0
PAC:17830949	0
PAC:17830950	0
PAC:17830951	0
PAC:17830952	0
PAC:17830953	0
PAC:17830954	0
PAC:17830956	0
PAC:17830957	0
PAC:17830958	0
PAC:17830959	0
PAC:17830963	0
PAC:17830964	0
PAC:17830965	0
PAC:17830966	0
PAC:17830967	0
PAC:17830968	0
PAC:17830969	0
PAC:17830970	0
PAC:17830971	0
PAC:17830972	0
PAC:17830973	0
PAC:17830974	0
PAC:17830975	0
PAC:17830976	0
PAC:17830979	0
PAC:17830980	-1
PAC:17830981	0
PAC:17830982	0
PAC:17830983	0
PAC:17830984	0
PAC:17830985	0
PAC:17830986	0
PAC:17830987	0
PAC:17830988	0
PAC:17830989	0
PAC:17830990	0
PAC:17830991	0
PAC:17830992	0
PAC:17830993	0
PAC:17830994	0
PAC:17830996	0
PAC:17830997	0
PAC:17830998	0
PAC:17830999	0
PAC:17831000	0
PAC:17831001	0
PAC:17831002	0
PAC:17831003	0
PAC:17831004	0
PAC:17831005	0
PAC:17831006	0
PAC:17831007	0
PAC:17831008	0
PAC:17831009	0
PAC:17831010	0
PAC:17831011	0
PAC:17831012	0
PAC:17831013	0
PAC:17831014	0
PAC:17831015	0
PAC:17831016	0
PAC:17831019	0
PAC:17831024	0
PAC:17831025	0
PAC:17831026	0
PAC:17831027	0
PAC:17831028	0
PAC:17831029	-1
PAC:17831030	0
PAC:17831031	0
PAC:17831032	0
PAC:17831034	0
PAC:17831036	0
PAC:17831037	0
PAC:17831038	0
PAC:17831039	0
PAC:17831040	-1
PAC:17831041	0
PAC:17831042	0
PAC:17831043	0
PAC:17831044	0
PAC:17831045	0
PAC:17831046	0
PAC:17831047	0
PAC:17831048	0
PAC:17831049	0
PAC:17831050	0
PAC:17831051	0
PAC:17831052	0
PAC:17831053	0
PAC:17831054	0
PAC:17831055	0
PAC:17831056	-1
PAC:17831057	0
PAC:17831058	0
PAC:17831059	0
PAC:17831060	0
PAC:17831062	0
PAC:17831063	0
PAC:17831064	0
PAC:17831065	0
PAC:17831067	0
PAC:17831069	1
PAC:17831071	0
PAC:17831072	0
PAC:17831073	0
PAC:17831074	0
PAC:17831075	0
PAC:17831076	0
PAC:17831077	0
PAC:17831078	0
PAC:17831079	0
PAC:17831080	0
PAC:17831081	0
PAC:17831082	0
PAC:17831083	0
PAC:17831084	0
PAC:17831085	0
PAC:17831086	0
PAC:17831087	0
PAC:17831088	0
PAC:17831089	0
PAC:17831090	0
PAC:17831091	0
PAC:17831092	0
PAC:17831093	0
PAC:17831094	0
PAC:17831095	0
PAC:17831096	0
PAC:17831097	0
PAC:17831098	0
PAC:17831099	0
PAC:17831100	0
PAC:17831101	0
PAC:17831102	0
PAC:17831103	0
PAC:17831104	0
PAC:17831105	0
PAC:17831106	0
PAC:17831107	0
PAC:17831108	0
PAC:17831109	0
PAC:17831110	0
PAC:17831111	0
PAC:17831112	0
PAC:17831113	0
PAC:17831114	0
PAC:17831115	0
PAC:17831116	0
PAC:17831117	0
PAC:17831118	0
PAC:17831119	0
PAC:17831120	0
PAC:17831121	0
PAC:17831123	0
PAC:17831124	0
PAC:17831125	0
PAC:17831126	0
PAC:17831127	0
PAC:17831128	0
PAC:17831129	0
PAC:17831130	1
PAC:17831131	1
PAC:17831132	0
PAC:17831133	0
PAC:17831135	0
PAC:17831136	0
PAC:17831137	0
PAC:17831138	0
PAC:17831139	0
PAC:17831140	0
PAC:17831141	0
PAC:17831142	0
PAC:17831143	0
PAC:17831144	0
PAC:17831145	0
PAC:17831146	0
PAC:17831147	0
PAC:17831148	0
PAC:17831149	0
PAC:17831150	0
PAC:17831151	0
PAC:17831152	0
PAC:17831153	0
PAC:17831155	0
PAC:17831156	0
PAC:17831157	0
PAC:17831158	0
PAC:17831159	0
PAC:17831160	0
PAC:17831161	0
PAC:17831162	0
PAC:17831163	0
PAC:17831164	0
PAC:17831165	0
PAC:17831166	0
PAC:17831167	0
PAC:17831168	0
PAC:17831169	0
PAC:17831170	0
PAC:17831172	0
PAC:17831173	0
PAC:17831175	0
PAC:17831176	0
PAC:17831177	0
PAC:17831178	0
PAC:17831179	0
PAC:17831180	0
PAC:17831181	0
PAC:17831182	0
PAC:17831183	0
PAC:17831184	0
PAC:17831185	0
PAC:17831186	0
PAC:17831187	0
PAC:17831188	0
PAC:17831189	0
PAC:17831190	0
PAC:17831191	0
PAC:17831192	0
PAC:17831193	0
PAC:17831194	0
PAC:17831195	0
PAC:17831196	0
PAC:17831199	0
PAC:17831200	0
PAC:17831201	0
PAC:17831202	0
PAC:17831203	0
PAC:17831204	0
PAC:17831205	0
PAC:17831206	0
PAC:17831207	0
PAC:17831208	0
PAC:17831209	0
PAC:17831211	0
PAC:17831212	0
PAC:17831213	0
PAC:17831214	0
PAC:17831215	0
PAC:17831216	0
PAC:17831217	0
PAC:17831218	0
PAC:17831219	0
PAC:17831220	0
PAC:17831221	-1
PAC:17831222	0
PAC:17831223	0
PAC:17831224	0
PAC:17831225	0
PAC:17831226	0
PAC:17831227	0
PAC:17831228	0
PAC:17831229	0
PAC:17831230	0
PAC:17831231	0
PAC:17831232	0
PAC:17831233	0
PAC:17831234	0
PAC:17831235	0
PAC:17831236	0
PAC:17831237	0
PAC:17831238	0
PAC:17831239	0
PAC:17831240	0
PAC:17831241	0
PAC:17831243	0
PAC:17831245	0
PAC:17831246	0
PAC:17831248	0
PAC:17831249	0
PAC:17831250	0
PAC:17831252	0
PAC:17831253	0
PAC:17831254	0
PAC:17831255	0
PAC:17831256	0
PAC:17831257	0
PAC:17831260	0
PAC:17831261	0
PAC:17831262	0
PAC:17831263	0
PAC:17831264	0
PAC:17831265	0
PAC:17831266	0
PAC:17831267	0
PAC:17831268	0
PAC:17831269	0
PAC:17831270	0
PAC:17831271	0
PAC:17831273	0
PAC:17831274	0
PAC:17831275	0
PAC:17831276	0
PAC:17831277	0
PAC:17831279	0
PAC:17831280	0
PAC:17831281	0
PAC:17831282	-1
PAC:17831285	0
PAC:17831286	0
PAC:17831287	0
PAC:17831288	0
PAC:17831289	0
PAC:17831290	0
PAC:17831291	0
PAC:17831293	0
PAC:17831295	0
PAC:17831296	0
PAC:17831297	0
PAC:17831299	0
PAC:17831301	0
PAC:17831302	0
PAC:17831303	0
PAC:17831304	0
PAC:17831305	0
PAC:17831306	0
PAC:17831307	0
PAC:17831308	0
PAC:17831311	0
PAC:17831312	0
PAC:17831313	0
PAC:17831315	0
PAC:17831316	0
PAC:17831317	0
PAC:17831318	0
PAC:17831321	0
PAC:17831323	0
PAC:17831324	0
PAC:17831325	0
PAC:17831326	0
PAC:17831328	0
PAC:17831329	0
PAC:17831330	0
PAC:17831331	0
PAC:17831333	0
PAC:17831334	0
PAC:17831335	0
PAC:17831336	0
PAC:17831338	0
PAC:17831339	0
PAC:17831340	0
PAC:17831341	0
PAC:17831342	0
PAC:17831343	0
PAC:17831344	0
PAC:17831346	0
PAC:17831347	0
PAC:17831348	0
PAC:17831351	0
PAC:17831353	0
PAC:17831356	0
PAC:17831357	0
PAC:17831358	0
PAC:17831359	0
PAC:17831360	0
PAC:17831361	0
PAC:17831364	0
PAC:17831365	0
PAC:17831366	0
PAC:17831368	0
PAC:17831369	0
PAC:17831370	0
PAC:17831371	0
PAC:17831372	0
PAC:17831373	0
PAC:17831374	0
PAC:17831375	0
PAC:17831376	0
PAC:17831377	0
PAC:17831379	0
PAC:17831380	0
PAC:17831381	0
PAC:17831383	0
PAC:17831384	0
PAC:17831385	0
PAC:17831387	0
PAC:17831388	0
PAC:17831389	0
PAC:17831390	0
PAC:17831391	0
PAC:17831392	0
PAC:17831393	0
PAC:17831395	0
PAC:17831396	0
PAC:17831397	0
PAC:17831398	0
PAC:17831399	0
PAC:17831400	0
PAC:17831402	0
PAC:17831403	0
PAC:17831404	0
PAC:17831405	0
PAC:17831408	0
PAC:17831410	0
PAC:17831411	0
PAC:17831412	0
PAC:17831415	0
PAC:17831425	0
PAC:17831428	0
PAC:17831429	0
PAC:17831430	0
PAC:17831431	0
PAC:17831433	0
PAC:17831435	0
PAC:17831438	0
PAC:17831447	0
PAC:17831449	0
PAC:17831455	0
PAC:17831459	0
PAC:17831461	0
PAC:17831462	0
PAC:17831463	0
PAC:17831464	0
PAC:17831465	0
PAC:17831466	0
PAC:17831467	0
PAC:17831468	0
PAC:17831469	0
PAC:17831471	0
PAC:17831472	0
PAC:17831473	-1
PAC:17831474	0
PAC:17831476	0
PAC:17831477	0
PAC:17831478	0
PAC:17831479	0
PAC:17831480	0
PAC:17831481	0
PAC:17831482	0
PAC:17831483	0
PAC:17831484	0
PAC:17831485	0
PAC:17831486	0
PAC:17831487	0
PAC:17831488	0
PAC:17831489	0
PAC:17831490	0
PAC:17831491	0
PAC:17831492	0
PAC:17831493	0
PAC:17831494	0
PAC:17831495	0
PAC:17831497	0
PAC:17831498	0
PAC:17831500	0
PAC:17831501	0
PAC:17831502	0
PAC:17831503	0
PAC:17831504	0
PAC:17831505	0
PAC:17831506	0
PAC:17831507	0
PAC:17831508	0
PAC:17831509	0
PAC:17831510	0
PAC:17831511	0
PAC:17831512	0
PAC:17831513	0
PAC:17831514	0
PAC:17831515	0
PAC:17831517	0
PAC:17831519	0
PAC:17831525	0
PAC:17831526	0
PAC:17831527	0
PAC:17831529	0
PAC:17831530	0
PAC:17831531	0
PAC:17831533	0
PAC:17831536	0
PAC:17831538	0
PAC:17831539	0
PAC:17831543	0
PAC:17831545	0
PAC:17831546	0
PAC:17831560	0
PAC:17831562	0
PAC:17831563	0
PAC:17831564	0
PAC:17831565	-1
PAC:17831567	0
PAC:17831569	0
PAC:17831570	0
PAC:17831571	0
PAC:17831572	0
PAC:17831573	0
PAC:17831574	0
PAC:17831576	0
PAC:17831579	0
PAC:17831582	0
PAC:17831583	0
PAC:17831584	0
PAC:17831585	0
PAC:17831589	0
PAC:17831590	0
PAC:17831591	0
PAC:17831592	0
PAC:17831593	0
PAC:17831594	0
PAC:17831595	0
PAC:17831596	0
PAC:17831597	0
PAC:17831599	0
PAC:17831601	0
PAC:17831602	0
PAC:17831603	0
PAC:17831604	0
PAC:17831605	0
PAC:17831607	-1
PAC:17831610	0
PAC:17831611	0
PAC:17831612	0
PAC:17831613	0
PAC:17831614	0
PAC:17831617	0
PAC:17831618	0
PAC:17831620	0
PAC:17831621	0
PAC:17831622	0
PAC:17831624	0
PAC:17831625	0
PAC:17831626	0
PAC:17831627	0
PAC:17831629	0
PAC:17831630	0
PAC:17831631	0
PAC:17831632	0
PAC:17831633	0
PAC:17831634	0
PAC:17831635	0
PAC:17831636	0
PAC:17831637	0
PAC:17831638	0
PAC:17831641	0
PAC:17831646	0
PAC:17831647	0
PAC:17831648	0
PAC:17831649	0
PAC:17831651	0
PAC:17831652	0
PAC:17831653	0
PAC:17831654	0
PAC:17831658	0
PAC:17831662	0
PAC:17831664	0
PAC:17831665	0
PAC:17831666	0
PAC:17831667	0
PAC:17831669	0
PAC:17831672	0
PAC:17831673	0
PAC:17831674	0
PAC:17831675	0
PAC:17831677	0
PAC:17831685	0
PAC:17831686	0
PAC:17831687	0
PAC:17831689	0
PAC:17831690	0
PAC:17831692	0
PAC:17831693	0
PAC:17831694	-1
PAC:17831696	0
PAC:17831697	0
PAC:17831698	0
PAC:17831701	0
PAC:17831702	0
PAC:17831703	0
PAC:17831704	0
PAC:17831705	0
PAC:17831706	0
PAC:17831707	0
PAC:17831708	0
PAC:17831709	0
PAC:17831710	0
PAC:17831711	0
PAC:17831712	0
PAC:17831713	0
PAC:17831714	0
PAC:17831715	0
PAC:17831716	0
PAC:17831717	0
PAC:17831718	0
PAC:17831719	0
PAC:17831720	0
PAC:17831721	0
PAC:17831722	0
PAC:17831723	0
PAC:17831724	0
PAC:17831725	0
PAC:17831726	0
PAC:17831727	0
PAC:17831729	0
PAC:17831730	0
PAC:17831731	0
PAC:17831732	0
PAC:17831733	0
PAC:17831735	0
PAC:17831736	0
PAC:17831737	0
PAC:17831738	0
PAC:17831739	0
PAC:17831740	1
PAC:17831741	0
PAC:17831742	0
PAC:17831744	0
PAC:17831746	0
PAC:17831747	0
PAC:17831749	0
PAC:17831750	0
PAC:17831751	0
PAC:17831752	0
PAC:17831753	0
PAC:17831756	0
PAC:17831757	0
PAC:17831758	0
PAC:17831759	0
PAC:17831761	0
PAC:17831762	0
PAC:17831763	0
PAC:17831764	0
PAC:17831765	0
PAC:17831766	0
PAC:17831767	0
PAC:17831768	0
PAC:17831769	0
PAC:17831770	0
PAC:17831771	0
PAC:17831772	0
PAC:17831773	0
PAC:17831774	0
PAC:17831775	0
PAC:17831776	0
PAC:17831777	0
PAC:17831778	0
PAC:17831779	0
PAC:17831781	0
PAC:17831782	0
PAC:17831783	0
PAC:17831784	0
PAC:17831785	0
PAC:17831788	0
PAC:17831789	0
PAC:17831790	0
PAC:17831791	0
PAC:17831792	0
PAC:17831794	0
PAC:17831795	0
PAC:17831797	0
PAC:17831798	0
PAC:17831799	0
PAC:17831800	-1
PAC:17831801	0
PAC:17831802	0
PAC:17831803	0
PAC:17831804	0
PAC:17831805	0
PAC:17831806	0
PAC:17831808	0
PAC:17831809	0
PAC:17831810	0
PAC:17831811	0
PAC:17831812	0
PAC:17831813	0
PAC:17831814	0
PAC:17831815	0
PAC:17831816	0
PAC:17831817	0
PAC:17831818	0
PAC:17831819	0
PAC:17831820	0
PAC:17831821	0
PAC:17831827	0
PAC:17831828	0
PAC:17831829	0
PAC:17831831	0
PAC:17831832	0
PAC:17831833	0
PAC:17831834	0
PAC:17831835	0
PAC:17831838	0
PAC:17831839	0
PAC:17831840	0
PAC:17831841	0
PAC:17831842	0
PAC:17831843	0
PAC:17831844	0
PAC:17831845	0
PAC:17831846	0
PAC:17831847	0
PAC:17831848	0
PAC:17831849	0
PAC:17831850	0
PAC:17831851	-1
PAC:17831852	0
PAC:17831853	0
PAC:17831856	0
PAC:17831858	0
PAC:17831863	0
PAC:17831865	0
PAC:17831869	0
PAC:17831870	0
PAC:17831871	0
PAC:17831872	0
PAC:17831873	0
PAC:17831874	0
PAC:17831875	0
PAC:17831876	-1
PAC:17831878	0
PAC:17831880	0
PAC:17831881	0
PAC:17831882	0
PAC:17831883	0
PAC:17831884	0
PAC:17831886	0
PAC:17831889	0
PAC:17831890	0
PAC:17831891	0
PAC:17831893	0
PAC:17831894	0
PAC:17831897	0
PAC:17831903	0
PAC:17831904	0
PAC:17831905	0
PAC:17831906	0
PAC:17831907	0
PAC:17831908	0
PAC:17831911	0
PAC:17831915	0
PAC:17831916	0
PAC:17831918	0
PAC:17831919	0
PAC:17831921	0
PAC:17831925	0
PAC:17831926	0
PAC:17831928	-1
PAC:17831929	0
PAC:17831934	0
PAC:17831935	0
PAC:17831936	0
PAC:17831939	0
PAC:17831940	0
PAC:17831941	0
PAC:17831942	0
PAC:17831944	0
PAC:17831947	0
PAC:17831950	0
PAC:17831951	0
PAC:17831952	0
PAC:17831953	0
PAC:17831954	0
PAC:17831955	0
PAC:17831956	0
PAC:17831957	0
PAC:17831958	0
PAC:17831959	0
PAC:17831960	0
PAC:17831961	0
PAC:17831962	0
PAC:17831963	0
PAC:17831965	0
PAC:17831967	0
PAC:17831969	0
PAC:17831970	0
PAC:17831973	0
PAC:17831974	0
PAC:17831975	0
PAC:17831976	0
PAC:17831977	0
PAC:17831979	0
PAC:17831983	0
PAC:17831985	0
PAC:17831986	0
PAC:17831987	0
PAC:17831988	0
PAC:17831989	0
PAC:17831990	0
PAC:17831991	0
PAC:17831992	0
PAC:17831993	0
PAC:17831994	0
PAC:17831995	0
PAC:17831996	0
PAC:17831997	0
PAC:17831998	0
PAC:17831999	0
PAC:17832000	0
PAC:17832001	0
PAC:17832002	0
PAC:17832003	0
PAC:17832005	0
PAC:17832006	0
PAC:17832007	0
PAC:17832008	0
PAC:17832009	0
PAC:17832010	0
PAC:17832011	0
PAC:17832012	0
PAC:17832013	0
PAC:17832014	0
PAC:17832016	0
PAC:17832017	0
PAC:17832019	0
PAC:17832020	0
PAC:17832021	0
PAC:17832022	0
PAC:17832023	0
PAC:17832024	0
PAC:17832025	0
PAC:17832026	0
PAC:17832027	0
PAC:17832028	0
PAC:17832029	0
PAC:17832030	0
PAC:17832031	0
PAC:17832032	0
PAC:17832034	0
PAC:17832035	0
PAC:17832040	0
PAC:17832043	0
PAC:17832044	0
PAC:17832045	0
PAC:17832046	0
PAC:17832047	0
PAC:17832048	0
PAC:17832049	0
PAC:17832050	0
PAC:17832051	0
PAC:17832052	0
PAC:17832053	0
PAC:17832054	0
PAC:17832055	0
PAC:17832056	0
PAC:17832057	0
PAC:17832058	0
PAC:17832059	0
PAC:17832060	0
PAC:17832061	0
PAC:17832062	0
PAC:17832063	0
PAC:17832064	0
PAC:17832065	0
PAC:17832066	0
PAC:17832067	0
PAC:17832068	0
PAC:17832069	0
PAC:17832071	0
PAC:17832072	0
PAC:17832074	0
PAC:17832075	0
PAC:17832077	0
PAC:17832079	0
PAC:17832081	0
PAC:17832083	0
PAC:17832085	0
PAC:17832086	0
PAC:17832089	0
PAC:17832090	0
PAC:17832092	0
PAC:17832099	0
PAC:17832101	0
PAC:17832102	0
PAC:17832103	0
PAC:17832104	0
PAC:17832105	0
PAC:17832106	0
PAC:17832107	0
PAC:17832108	0
PAC:17832109	0
PAC:17832110	0
PAC:17832112	0
PAC:17832113	0
PAC:17832114	0
PAC:17832115	0
PAC:17832117	0
PAC:17832118	0
PAC:17832119	0
PAC:17832120	0
PAC:17832121	0
PAC:17832122	0
PAC:17832123	0
PAC:17832124	0
PAC:17832126	0
PAC:17832127	0
PAC:17832128	0
PAC:17832129	0
PAC:17832130	0
PAC:17832131	0
PAC:17832132	0
PAC:17832133	0
PAC:17832134	0
PAC:17832135	0
PAC:17832136	0
PAC:17832137	0
PAC:17832138	0
PAC:17832140	0
PAC:17832141	0
PAC:17832142	0
PAC:17832143	0
PAC:17832144	0
PAC:17832145	0
PAC:17832146	0
PAC:17832148	0
PAC:17832149	0
PAC:17832150	0
PAC:17832151	0
PAC:17832153	0
PAC:17832154	0
PAC:17832155	0
PAC:17832156	0
PAC:17832157	0
PAC:17832158	0
PAC:17832159	0
PAC:17832160	0
PAC:17832161	0
PAC:17832162	0
PAC:17832163	0
PAC:17832164	0
PAC:17832165	0
PAC:17832166	0
PAC:17832167	0
PAC:17832168	-1
PAC:17832169	0
PAC:17832170	0
PAC:17832171	0
PAC:17832172	0
PAC:17832173	0
PAC:17832174	0
PAC:17832175	0
PAC:17832176	0
PAC:17832177	0
PAC:17832178	0
PAC:17832179	0
PAC:17832180	0
PAC:17832181	0
PAC:17832182	0
PAC:17832183	-1
PAC:17832184	0
PAC:17832185	0
PAC:17832186	0
PAC:17832187	0
PAC:17832188	0
PAC:17832189	0
PAC:17832190	0
PAC:17832191	0
PAC:17832192	0
PAC:17832193	0
PAC:17832194	0
PAC:17832195	0
PAC:17832196	0
PAC:17832199	0
PAC:17832200	0
PAC:17832201	0
PAC:17832202	0
PAC:17832203	0
PAC:17832204	0
PAC:17832205	0
PAC:17832206	0
PAC:17832207	0
PAC:17832208	0
PAC:17832209	0
PAC:17832210	0
PAC:17832211	0
PAC:17832212	0
PAC:17832213	0
PAC:17832214	0
PAC:17832215	0
PAC:17832216	0
PAC:17832217	0
PAC:17832221	0
PAC:17832222	0
PAC:17832225	0
PAC:17832226	0
PAC:17832227	0
PAC:17832228	0
PAC:17832229	0
PAC:17832230	0
PAC:17832231	0
PAC:17832232	0
PAC:17832236	0
PAC:17832237	0
PAC:17832238	0
PAC:17832239	0
PAC:17832240	0
PAC:17832241	0
PAC:17832242	0
PAC:17832243	0
PAC:17832244	0
PAC:17832245	0
PAC:17832246	0
PAC:17832248	0
PAC:17832249	0
PAC:17832251	0
PAC:17832252	0
PAC:17832253	0
PAC:17832254	0
PAC:17832255	0
PAC:17832256	0
PAC:17832257	0
PAC:17832258	0
PAC:17832259	0
PAC:17832260	0
PAC:17832261	0
PAC:17832262	0
PAC:17832265	0
PAC:17832266	0
PAC:17832267	0
PAC:17832269	0
PAC:17832270	0
PAC:17832271	0
PAC:17832273	0
PAC:17832274	0
PAC:17832275	0
PAC:17832276	0
PAC:17832277	0
PAC:17832278	0
PAC:17832279	0
PAC:17832280	0
PAC:17832281	0
PAC:17832282	0
PAC:17832283	0
PAC:17832284	0
PAC:17832285	0
PAC:17832286	0
PAC:17832289	0
PAC:17832290	0
PAC:17832291	0
PAC:17832292	0
PAC:17832293	0
PAC:17832294	0
PAC:17832295	0
PAC:17832296	0
PAC:17832297	0
PAC:17832298	0
PAC:17832299	0
PAC:17832300	0
PAC:17832301	0
PAC:17832302	0
PAC:17832303	0
PAC:17832304	0
PAC:17832305	0
PAC:17832306	0
PAC:17832307	0
PAC:17832308	0
PAC:17832309	0
PAC:17832310	0
PAC:17832311	0
PAC:17832312	0
PAC:17832313	0
PAC:17832314	0
PAC:17832315	0
PAC:17832316	0
PAC:17832317	0
PAC:17832318	0
PAC:17832319	0
PAC:17832320	0
PAC:17832321	0
PAC:17832323	0
PAC:17832324	0
PAC:17832325	0
PAC:17832326	0
PAC:17832327	0
PAC:17832328	0
PAC:17832329	0
PAC:17832330	0
PAC:17832331	0
PAC:17832332	0
PAC:17832333	0
PAC:17832334	0
PAC:17832335	-1
PAC:17832336	-1
PAC:17832338	0
PAC:17832339	0
PAC:17832340	0
PAC:17832341	0
PAC:17832342	0
PAC:17832343	0
PAC:17832344	0
PAC:17832345	0
PAC:17832346	-1
PAC:17832347	0
PAC:17832348	0
PAC:17832349	0
PAC:17832350	0
PAC:17832351	0
PAC:17832352	-1
PAC:17832354	0
PAC:17832355	0
PAC:17832356	0
PAC:17832357	0
PAC:17832359	0
PAC:17832360	0
PAC:17832361	0
PAC:17832362	0
PAC:17832363	0
PAC:17832364	0
PAC:17832365	0
PAC:17832366	0
PAC:17832367	0
PAC:17832368	0
PAC:17832369	0
PAC:17832370	0
PAC:17832371	0
PAC:17832372	-1
PAC:17832373	0
PAC:17832374	0
PAC:17832376	0
PAC:17832377	0
PAC:17832378	0
PAC:17832379	0
PAC:17832380	0
PAC:17832381	0
PAC:17832382	0
PAC:17832383	0
PAC:17832384	0
PAC:17832385	0
PAC:17832386	0
PAC:17832388	0
PAC:17832390	0
PAC:17832391	0
PAC:17832392	0
PAC:17832393	0
PAC:17832394	0
PAC:17832395	0
PAC:17832396	0
PAC:17832397	0
PAC:17832398	0
PAC:17832399	0
PAC:17832400	0
PAC:17832402	0
PAC:17832404	0
PAC:17832411	0
PAC:17832413	0
PAC:17832414	0
PAC:17832415	0
PAC:17832416	0
PAC:17832418	0
PAC:17832419	0
PAC:17832420	0
PAC:17832421	0
PAC:17832422	0
PAC:17832423	0
PAC:17832424	0
PAC:17832425	0
PAC:17832426	0
PAC:17832427	0
PAC:17832428	0
PAC:17832429	0
PAC:17832430	0
PAC:17832431	0
PAC:17832432	0
PAC:17832433	0
PAC:17832434	0
PAC:17832435	0
PAC:17832436	0
PAC:17832437	0
PAC:17832438	0
PAC:17832439	0
PAC:17832441	0
PAC:17832442	0
PAC:17832443	0
PAC:17832444	0
PAC:17832445	0
PAC:17832446	0
PAC:17832447	0
PAC:17832448	0
PAC:17832449	0
PAC:17832450	0
PAC:17832451	0
PAC:17832452	0
PAC:17832453	0
PAC:17832454	0
PAC:17832455	0
PAC:17832456	0
PAC:17832457	0
PAC:17832458	0
PAC:17832459	0
PAC:17832460	0
PAC:17832461	0
PAC:17832462	0
PAC:17832463	0
PAC:17832464	0
PAC:17832466	0
PAC:17832467	0
PAC:17832468	0
PAC:17832469	0
PAC:17832470	0
PAC:17832471	0
PAC:17832472	0
PAC:17832473	0
PAC:17832474	0
PAC:17832475	0
PAC:17832476	0
PAC:17832477	0
PAC:17832478	0
PAC:17832480	0
PAC:17832481	0
PAC:17832482	0
PAC:17832483	0
PAC:17832484	0
PAC:17832485	0
PAC:17832486	0
PAC:17832487	0
PAC:17832488	0
PAC:17832489	0
PAC:17832490	0
PAC:17832491	0
PAC:17832492	0
PAC:17832493	0
PAC:17832496	0
PAC:17832497	0
PAC:17832498	1
PAC:17832499	0
PAC:17832500	0
PAC:17832501	0
PAC:17832502	0
PAC:17832503	0
PAC:17832504	0
PAC:17832505	0
PAC:17832509	0
PAC:17832510	0
PAC:17832511	0
PAC:17832512	0
PAC:17832513	0
PAC:17832514	0
PAC:17832515	0
PAC:17832516	0
PAC:17832517	0
PAC:17832520	0
PAC:17832521	0
PAC:17832522	0
PAC:17832523	1
PAC:17832524	0
PAC:17832525	0
PAC:17832526	-1
